05:48:21.386 | Info | '/transaction/getuserpermissions' | 
14:36:08.828 | Info | '/transaction/getdonationmethods' | 
14:36:08.833 | Info | '/transaction/getdonationmethods' | 
14:36:10.272 | Info | '/transaction/getdonationpurpose' | 
14:36:10.274 | Info | '/transaction/getarea' | 
14:36:10.280 | Info | '/transaction/getdonationpurpose' | 
14:36:10.283 | Info | '/transaction/getarea' | 
14:36:21.341 | Info | '/transaction/getarea' | 
14:36:21.343 | Info | '/transaction/getdonationtypes' | 
14:36:21.346 | Info | '/transaction/getdonationmethods' | 
14:36:21.348 | Info | '/transaction/getarea' | 
14:36:21.351 | Info | '/transaction/getdonationtypes' | 
14:36:21.354 | Info | '/transaction/getdonationmethods' | 
14:36:34.355 | Info | '/dashboard' | 
14:36:34.364 | Info | '/dashboard' | 
14:36:44.726 | Info | '/transaction/getchannel' | 
14:36:44.729 | Info | '/transaction/getchannel' | 
14:36:45.133 | Info | '/transaction/getarea' | 
14:36:45.137 | Info | '/transaction/getarea' | 
14:37:29.986 | Info | '/transaction/createarea' | 
14:37:30.088 | Info | '/transaction/getarea' | 
14:37:47.841 | Info | '/transaction/createarea' | 
14:37:48.233 | Info | '/transaction/getarea' | 
14:37:54.057 | Info | '/dashboard' | 
14:37:54.064 | Info | '/dashboard' | 
14:37:56.885 | Info | '/transaction/getuserpermissions' | 
14:37:56.888 | Info | '/transaction/getuserpermissions' | 
14:38:04.007 | Info | '/api/user/login' | 
14:38:12.138 | Info | '/api/user/login' | 
14:38:12.314 | Info | '/transaction/getuserpermissions' | 
14:38:12.316 | Info | '/dashboard' | 
14:38:12.321 | Info | '/transaction/getuserpermissions' | 
14:38:12.325 | Info | '/dashboard' | 
14:38:26.594 | Info | '/transaction/getarea' | 
14:38:26.597 | Info | '/transaction/getdonationtypes' | 
14:38:26.599 | Info | '/transaction/getdonationmethods' | 
14:38:26.602 | Info | '/transaction/getarea' | 
14:38:26.605 | Info | '/transaction/getdonationtypes' | 
14:38:26.608 | Info | '/transaction/getdonationmethods' | 
14:39:00.874 | Info | '/transaction/getuserpermissions' | 
14:39:00.882 | Info | '/transaction/getuserpermissions' | 
14:46:54.821 | Info | '/api/user/login' | 
14:46:55.423 | Info | '/transaction/getuserpermissions' | 
14:46:55.436 | Info | '/dashboard' | 
14:46:55.566 | Info | '/transaction/getuserpermissions' | 
14:46:55.580 | Info | '/dashboard' | 
14:47:00.752 | Info | '/transaction/getarea' | 
14:47:00.758 | Info | '/transaction/getdonationtypes' | 
14:47:00.764 | Info | '/transaction/getdonationmethods' | 
14:47:00.781 | Info | '/transaction/getarea' | 
14:47:00.784 | Info | '/transaction/getdonationtypes' | 
14:47:00.792 | Info | '/transaction/getdonationmethods' | 
14:50:59.504 | Info | '/transaction/getuserpermissions' | 
14:50:59.509 | Info | '/transaction/getuserpermissions' | 
14:51:23.142 | Info | '/api/user/login' | 
14:51:23.267 | Info | '/transaction/getuserpermissions' | 
14:51:23.269 | Info | '/dashboard' | 
14:51:23.273 | Info | '/transaction/getuserpermissions' | 
14:51:23.280 | Info | '/dashboard' | 
14:51:25.739 | Info | '/transaction/getarea' | 
14:51:25.742 | Info | '/transaction/getdonationtypes' | 
14:51:25.744 | Info | '/transaction/getdonationmethods' | 
14:51:25.746 | Info | '/transaction/getarea' | 
14:51:25.751 | Info | '/transaction/getdonationtypes' | 
14:51:25.753 | Info | '/transaction/getdonationmethods' | 
14:51:34.007 | Info | '/transaction/getuserpermissions' | 
14:51:34.013 | Info | '/transaction/getuserpermissions' | 
14:51:34.014 | Info | '/transaction/getarea' | 
14:51:34.023 | Info | '/transaction/getdonationtypes' | 
14:51:34.027 | Info | '/transaction/getarea' | 
14:51:34.030 | Info | '/transaction/getdonationmethods' | 
14:51:34.032 | Info | '/transaction/getdonationtypes' | 
14:51:34.041 | Info | '/transaction/getdonationmethods' | 
14:52:49.544 | Info | '/transaction/getuserpermissions' | 
14:52:49.552 | Info | '/transaction/getdonationtypes' | 
14:52:49.549 | Info | '/transaction/getarea' | 
14:52:49.554 | Info | '/transaction/getdonationmethods' | 
14:52:49.560 | Info | '/transaction/getuserpermissions' | 
14:52:49.562 | Info | '/transaction/getarea' | 
14:52:49.566 | Info | '/transaction/getdonationtypes' | 
14:52:49.568 | Info | '/transaction/getdonationmethods' | 
14:53:08.764 | Info | '/transaction/getuserpermissions' | 
14:53:08.768 | Info | '/transaction/getarea' | 
14:53:08.772 | Info | '/transaction/getdonationtypes' | 
14:53:08.774 | Info | '/transaction/getdonationmethods' | 
14:53:08.778 | Info | '/transaction/getuserpermissions' | 
14:53:08.782 | Info | '/transaction/getarea' | 
14:53:08.785 | Info | '/transaction/getdonationtypes' | 
14:53:08.789 | Info | '/transaction/getdonationmethods' | 
14:53:19.002 | Info | '/transaction/getuserpermissions' | 
14:53:19.007 | Info | '/transaction/getarea' | 
14:53:19.010 | Info | '/transaction/getdonationtypes' | 
14:53:19.013 | Info | '/transaction/getdonationmethods' | 
14:53:19.016 | Info | '/transaction/getuserpermissions' | 
14:53:19.020 | Info | '/transaction/getarea' | 
14:53:19.024 | Info | '/transaction/getdonationtypes' | 
14:53:19.028 | Info | '/transaction/getdonationmethods' | 
14:53:32.166 | Info | '/transaction/getuserpermissions' | 
14:53:32.173 | Info | '/transaction/getarea' | 
14:53:32.177 | Info | '/transaction/getdonationmethods' | 
14:53:32.175 | Info | '/transaction/getdonationtypes' | 
14:53:32.178 | Info | '/transaction/getuserpermissions' | 
14:53:32.185 | Info | '/transaction/getarea' | 
14:53:32.188 | Info | '/transaction/getdonationtypes' | 
14:53:32.190 | Info | '/transaction/getdonationmethods' | 
14:53:46.318 | Info | '/transaction/getuserpermissions' | 
14:53:46.327 | Info | '/transaction/getarea' | 
14:53:46.329 | Info | '/transaction/getdonationtypes' | 
14:53:46.331 | Info | '/transaction/getdonationmethods' | 
14:53:46.333 | Info | '/transaction/getuserpermissions' | 
14:53:46.337 | Info | '/transaction/getarea' | 
14:53:46.342 | Info | '/transaction/getdonationtypes' | 
14:53:46.345 | Info | '/transaction/getdonationmethods' | 
14:55:21.707 | Info | '/transaction/getuserpermissions' | 
14:55:21.712 | Info | '/transaction/getarea' | 
14:55:21.715 | Info | '/transaction/getdonationtypes' | 
14:55:21.717 | Info | '/transaction/getdonationmethods' | 
14:55:21.720 | Info | '/transaction/getuserpermissions' | 
14:55:21.727 | Info | '/transaction/getdonationtypes' | 
14:55:21.724 | Info | '/transaction/getarea' | 
14:55:21.732 | Info | '/transaction/getdonationmethods' | 
14:56:06.387 | Info | '/transaction/getuserpermissions' | 
14:56:06.399 | Info | '/transaction/getarea' | 
14:56:06.400 | Info | '/transaction/getdonationtypes' | 
14:56:06.402 | Info | '/transaction/getdonationmethods' | 
14:56:06.404 | Info | '/transaction/getuserpermissions' | 
14:56:06.411 | Info | '/transaction/getarea' | 
14:56:06.415 | Info | '/transaction/getdonationtypes' | 
14:56:06.417 | Info | '/transaction/getdonationmethods' | 
14:57:01.496 | Info | '/transaction/getarea' | 
14:57:01.495 | Info | '/transaction/getuserpermissions' | 
14:57:01.501 | Info | '/transaction/getdonationtypes' | 
14:57:01.504 | Info | '/transaction/getdonationmethods' | 
14:57:01.519 | Info | '/transaction/getdonationmethods' | 
14:57:01.523 | Info | '/transaction/getuserpermissions' | 
14:57:01.524 | Info | '/transaction/getarea' | 
14:57:01.526 | Info | '/transaction/getdonationtypes' | 
14:57:14.053 | Info | '/transaction/getuserpermissions' | 
14:57:14.062 | Info | '/transaction/getuserpermissions' | 
14:57:14.065 | Info | '/transaction/getarea' | 
14:57:14.066 | Info | '/transaction/getdonationtypes' | 
14:57:14.069 | Info | '/transaction/getdonationmethods' | 
14:57:14.074 | Info | '/transaction/getarea' | 
14:57:14.076 | Info | '/transaction/getdonationtypes' | 
14:57:14.081 | Info | '/transaction/getdonationmethods' | 
14:57:42.126 | Info | '/transaction/getuserpermissions' | 
14:57:42.142 | Info | '/transaction/getarea' | 
14:57:42.144 | Info | '/transaction/getdonationtypes' | 
14:57:42.146 | Info | '/transaction/getdonationmethods' | 
14:57:42.148 | Info | '/transaction/getuserpermissions' | 
14:57:42.156 | Info | '/transaction/getarea' | 
14:57:42.159 | Info | '/transaction/getdonationtypes' | 
14:57:42.162 | Info | '/transaction/getdonationmethods' | 
14:57:54.299 | Info | '/transaction/getuserpermissions' | 
14:57:54.305 | Info | '/transaction/getarea' | 
14:57:54.307 | Info | '/transaction/getuserpermissions' | 
14:57:54.310 | Info | '/transaction/getdonationtypes' | 
14:57:54.313 | Info | '/transaction/getdonationmethods' | 
14:57:54.315 | Info | '/transaction/getarea' | 
14:57:54.322 | Info | '/transaction/getdonationtypes' | 
14:57:54.324 | Info | '/transaction/getdonationmethods' | 
14:58:22.600 | Info | '/transaction/getuserpermissions' | 
14:58:22.605 | Info | '/transaction/getdonationmethods' | 
14:58:22.615 | Info | '/transaction/getuserpermissions' | 
14:58:22.607 | Info | '/transaction/getarea' | 
14:58:22.608 | Info | '/transaction/getdonationtypes' | 
14:58:22.621 | Info | '/transaction/getdonationmethods' | 
14:58:22.623 | Info | '/transaction/getarea' | 
14:58:22.625 | Info | '/transaction/getdonationtypes' | 
14:58:43.220 | Info | '/transaction/getuserpermissions' | 
14:58:43.223 | Info | '/transaction/getarea' | 
14:58:43.225 | Info | '/transaction/getdonationtypes' | 
14:58:43.231 | Info | '/transaction/getdonationmethods' | 
14:58:43.244 | Info | '/transaction/getuserpermissions' | 
14:58:43.246 | Info | '/transaction/getarea' | 
14:58:43.248 | Info | '/transaction/getdonationtypes' | 
14:58:43.252 | Info | '/transaction/getdonationmethods' | 
14:58:55.380 | Info | '/transaction/getuserpermissions' | 
14:58:55.384 | Info | '/transaction/getarea' | 
14:58:55.387 | Info | '/transaction/getdonationtypes' | 
14:58:55.390 | Info | '/transaction/getdonationmethods' | 
14:58:55.396 | Info | '/transaction/getuserpermissions' | 
14:58:55.402 | Info | '/transaction/getarea' | 
14:58:55.404 | Info | '/transaction/getdonationtypes' | 
14:58:55.409 | Info | '/transaction/getdonationmethods' | 
14:59:21.830 | Info | '/transaction/getuserpermissions' | 
14:59:21.842 | Info | '/transaction/getarea' | 
14:59:21.844 | Info | '/transaction/getdonationtypes' | 
14:59:21.846 | Info | '/transaction/getdonationmethods' | 
14:59:21.848 | Info | '/transaction/getuserpermissions' | 
14:59:21.863 | Info | '/transaction/getarea' | 
14:59:21.865 | Info | '/transaction/getdonationtypes' | 
14:59:21.867 | Info | '/transaction/getdonationmethods' | 
14:59:33.853 | Info | '/transaction/getuserpermissions' | 
14:59:33.861 | Info | '/transaction/getarea' | 
14:59:33.863 | Info | '/transaction/getdonationtypes' | 
14:59:33.864 | Info | '/transaction/getdonationmethods' | 
14:59:33.866 | Info | '/transaction/getuserpermissions' | 
14:59:33.872 | Info | '/transaction/getarea' | 
14:59:33.878 | Info | '/transaction/getdonationtypes' | 
14:59:33.880 | Info | '/transaction/getdonationmethods' | 
14:59:54.086 | Info | '/transaction/getuserpermissions' | 
14:59:54.095 | Info | '/transaction/getarea' | 
14:59:54.097 | Info | '/transaction/getuserpermissions' | 
14:59:54.098 | Info | '/transaction/getdonationtypes' | 
14:59:54.102 | Info | '/transaction/getdonationmethods' | 
14:59:54.104 | Info | '/transaction/getarea' | 
14:59:54.108 | Info | '/transaction/getdonationtypes' | 
14:59:54.110 | Info | '/transaction/getdonationmethods' | 
15:00:07.585 | Info | '/transaction/getuserpermissions' | 
15:00:07.589 | Info | '/transaction/getuserpermissions' | 
15:00:07.591 | Info | '/transaction/getarea' | 
15:00:07.594 | Info | '/transaction/getdonationtypes' | 
15:00:07.596 | Info | '/transaction/getdonationmethods' | 
15:00:07.600 | Info | '/transaction/getarea' | 
15:00:07.602 | Info | '/transaction/getdonationtypes' | 
15:00:07.604 | Info | '/transaction/getdonationmethods' | 
15:00:18.828 | Info | '/transaction/getuserpermissions' | 
15:00:18.843 | Info | '/transaction/getuserpermissions' | 
15:00:18.845 | Info | '/transaction/getarea' | 
15:00:18.846 | Info | '/transaction/getdonationtypes' | 
15:00:18.849 | Info | '/transaction/getdonationmethods' | 
15:00:18.859 | Info | '/transaction/getarea' | 
15:00:18.861 | Info | '/transaction/getdonationtypes' | 
15:00:18.864 | Info | '/transaction/getdonationmethods' | 
15:00:25.212 | Info | '/transaction/getuserpermissions' | 
15:00:25.224 | Info | '/transaction/getarea' | 
15:00:25.227 | Info | '/transaction/getdonationtypes' | 
15:00:25.229 | Info | '/transaction/getuserpermissions' | 
15:00:25.231 | Info | '/transaction/getdonationmethods' | 
15:00:25.238 | Info | '/transaction/getarea' | 
15:00:25.242 | Info | '/transaction/getdonationmethods' | 
15:00:25.250 | Info | '/transaction/getdonationtypes' | 
15:00:31.315 | Info | '/transaction/getdonationpurpose' | 
15:00:32.369 | Info | '/transaction/getdonationpurpose' | 
15:00:47.382 | Info | '/transaction/getdonationpurpose' | 
15:00:48.223 | Info | '/transaction/getdonationpurpose' | 
15:00:54.552 | Info | '/transaction/getdonationpurpose' | 
15:00:55.094 | Info | '/transaction/getdonationpurpose' | 
15:01:20.036 | Info | '/transaction/getuserpermissions' | 
15:01:20.044 | Info | '/transaction/getarea' | 
15:01:20.046 | Info | '/transaction/getdonationtypes' | 
15:01:20.048 | Info | '/transaction/getuserpermissions' | 
15:01:20.050 | Info | '/transaction/getdonationmethods' | 
15:01:20.054 | Info | '/transaction/getarea' | 
15:01:20.057 | Info | '/transaction/getdonationtypes' | 
15:01:20.062 | Info | '/transaction/getdonationmethods' | 
15:01:29.246 | Info | '/transaction/getuserpermissions' | 
15:01:29.255 | Info | '/transaction/getarea' | 
15:01:29.257 | Info | '/transaction/getuserpermissions' | 
15:01:29.263 | Info | '/transaction/getdonationtypes' | 
15:01:29.268 | Info | '/transaction/getarea' | 
15:01:29.270 | Info | '/transaction/getdonationmethods' | 
15:01:29.273 | Info | '/transaction/getdonationtypes' | 
15:01:29.281 | Info | '/transaction/getdonationmethods' | 
15:01:52.681 | Info | '/transaction/getuserpermissions' | 
15:01:52.688 | Info | '/transaction/getarea' | 
15:01:52.691 | Info | '/transaction/getdonationtypes' | 
15:01:52.693 | Info | '/transaction/getuserpermissions' | 
15:01:52.695 | Info | '/transaction/getdonationmethods' | 
15:01:52.699 | Info | '/transaction/getarea' | 
15:01:52.702 | Info | '/transaction/getdonationtypes' | 
15:01:52.706 | Info | '/transaction/getdonationmethods' | 
15:02:34.969 | Info | '/transaction/getuserpermissions' | 
15:02:34.975 | Info | '/transaction/getuserpermissions' | 
15:02:34.979 | Info | '/transaction/getarea' | 
15:02:34.997 | Info | '/transaction/getdonationtypes' | 
15:02:35.010 | Info | '/transaction/getdonationmethods' | 
15:02:35.019 | Info | '/transaction/getarea' | 
15:02:35.025 | Info | '/transaction/getdonationtypes' | 
15:02:35.031 | Info | '/transaction/getdonationmethods' | 
15:22:22.171 | Info | '/api/user/login' | 
15:22:22.607 | Info | '/transaction/getuserpermissions' | 
15:22:22.617 | Info | '/dashboard' | 
15:22:22.681 | Info | '/transaction/getuserpermissions' | 
15:22:22.698 | Info | '/dashboard' | 
15:22:27.817 | Info | '/transaction/getarea' | 
15:22:27.822 | Info | '/transaction/getdonationtypes' | 
15:22:27.827 | Info | '/transaction/getdonationmethods' | 
15:22:27.842 | Info | '/transaction/getarea' | 
15:22:27.850 | Info | '/transaction/getdonationtypes' | 
15:22:27.852 | Info | '/transaction/getdonationmethods' | 
15:22:30.645 | Info | '/transaction/getdonationpurpose' | 
15:22:31.317 | Info | '/transaction/getdonationpurpose' | 
15:26:28.016 | Info | '/transaction/getuserpermissions' | 
15:26:28.020 | Info | '/transaction/getuserpermissions' | 
15:26:32.204 | Info | '/api/user/login' | 
15:26:32.326 | Info | '/transaction/getuserpermissions' | 
15:26:32.331 | Info | '/transaction/getuserpermissions' | 
15:26:32.335 | Info | '/dashboard' | 
15:26:32.343 | Info | '/dashboard' | 
15:26:36.117 | Info | '/transaction/getarea' | 
15:26:36.119 | Info | '/transaction/getdonationtypes' | 
15:26:36.122 | Info | '/transaction/getdonationmethods' | 
15:26:36.126 | Info | '/transaction/getarea' | 
15:26:36.129 | Info | '/transaction/getdonationtypes' | 
15:26:36.132 | Info | '/transaction/getdonationmethods' | 
15:26:38.664 | Info | '/transaction/getdonationpurpose' | 
15:26:39.455 | Info | '/transaction/getdonationpurpose' | 
15:30:13.382 | Info | '/transaction/getuserpermissions' | 
15:30:13.386 | Info | '/transaction/getuserpermissions' | 
15:30:17.806 | Info | '/api/user/login' | 
15:30:17.928 | Info | '/transaction/getuserpermissions' | 
15:30:17.937 | Info | '/dashboard' | 
15:30:17.934 | Info | '/transaction/getuserpermissions' | 
15:30:17.947 | Info | '/dashboard' | 
15:30:21.097 | Info | '/transaction/getarea' | 
15:30:21.099 | Info | '/transaction/getdonationtypes' | 
15:30:21.101 | Info | '/transaction/getdonationmethods' | 
15:30:21.105 | Info | '/transaction/getarea' | 
15:30:21.108 | Info | '/transaction/getdonationtypes' | 
15:30:21.110 | Info | '/transaction/getdonationmethods' | 
15:30:28.347 | Info | '/transaction/getdonationpurpose' | 
15:30:28.974 | Info | '/transaction/getdonationpurpose' | 
15:30:29.837 | Info | '/transaction/getdonationpurpose' | 
15:30:30.567 | Info | '/transaction/getdonationpurpose' | 
15:30:31.107 | Info | '/transaction/getdonationpurpose' | 
15:30:32.526 | Info | '/transaction/getdonationpurpose' | 
15:30:34.406 | Info | '/transaction/getdonationpurpose' | 
15:30:36.268 | Info | '/transaction/getdonationpurpose' | 
15:30:36.732 | Info | '/transaction/getdonationpurpose' | 
15:30:37.982 | Info | '/transaction/getdonationpurpose' | 
15:30:38.454 | Info | '/transaction/getdonationpurpose' | 
15:30:39.116 | Info | '/transaction/getdonationpurpose' | 
15:30:54.964 | Info | '/transaction/getuserpermissions' | 
15:30:54.972 | Info | '/transaction/getuserpermissions' | 
15:30:59.144 | Info | '/api/user/login' | 
15:30:59.270 | Info | '/transaction/getuserpermissions' | 
15:30:59.275 | Info | '/dashboard' | 
15:30:59.277 | Info | '/transaction/getuserpermissions' | 
15:30:59.282 | Info | '/dashboard' | 
15:31:01.925 | Info | '/transaction/getarea' | 
15:31:01.927 | Info | '/transaction/getdonationtypes' | 
15:31:01.928 | Info | '/transaction/getdonationmethods' | 
15:31:01.933 | Info | '/transaction/getarea' | 
15:31:01.936 | Info | '/transaction/getdonationtypes' | 
15:31:01.938 | Info | '/transaction/getdonationmethods' | 
15:31:04.623 | Info | '/transaction/getdonationpurpose' | 
15:31:05.159 | Info | '/transaction/getdonationpurpose' | 
15:31:05.730 | Info | '/transaction/getdonationpurpose' | 
15:31:06.211 | Info | '/transaction/getdonationpurpose' | 
15:31:46.748 | Info | '/transaction/getdonationpurpose' | 
15:31:47.738 | Info | '/transaction/getdonationpurpose' | 
15:32:41.891 | Info | '/transaction/getuserpermissions' | 
15:32:41.901 | Info | '/transaction/getuserpermissions' | 
15:32:47.560 | Info | '/api/user/login' | 
15:32:47.690 | Info | '/transaction/getuserpermissions' | 
15:32:47.691 | Info | '/dashboard' | 
15:32:47.696 | Info | '/transaction/getuserpermissions' | 
15:32:47.700 | Info | '/dashboard' | 
15:32:51.249 | Info | '/transaction/getarea' | 
15:32:51.256 | Info | '/transaction/getdonationtypes' | 
15:32:51.259 | Info | '/transaction/getdonationmethods' | 
15:32:51.261 | Info | '/transaction/getarea' | 
15:32:51.266 | Info | '/transaction/getdonationtypes' | 
15:32:51.270 | Info | '/transaction/getdonationmethods' | 
15:32:54.071 | Info | '/transaction/getdonationpurpose' | 
15:32:54.707 | Info | '/transaction/getdonationpurpose' | 
15:32:57.111 | Info | '/transaction/getdonationpurpose' | 
15:32:57.600 | Info | '/transaction/getdonationpurpose' | 
15:33:14.053 | Info | '/transaction/newdonation' | 
